_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
6008,2,Sunnyside Beach,18W,2020-07-06,50,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6009,2,Sunnyside Beach,21W,2020-07-06,10,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6010,2,Sunnyside Beach,19W,2020-07-06,190,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6011,2,Sunnyside Beach,20W,2020-07-06,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6012,2,Sunnyside Beach,22W,2020-07-06,40,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6013,1,Marie Curtis Park East Beach,29W,2020-07-05,40,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6014,1,Marie Curtis Park East Beach,33W,2020-07-05,10,<10,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6015,1,Marie Curtis Park East Beach,32W,2020-07-05,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6016,1,Marie Curtis Park East Beach,31W,2020-07-05,10,<10,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6017,1,Marie Curtis Park East Beach,30W,2020-07-05,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6018,2,Sunnyside Beach,23W,2020-07-05,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6019,2,Sunnyside Beach,17W,2020-07-05,10,<10,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6020,2,Sunnyside Beach,18W,2020-07-05,20,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6021,2,Sunnyside Beach,21W,2020-07-05,10,<10,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6022,2,Sunnyside Beach,19W,2020-07-05,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6023,2,Sunnyside Beach,20W,2020-07-05,10,<10,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6024,2,Sunnyside Beach,22W,2020-07-05,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6025,1,Marie Curtis Park East Beach,29W,2020-07-04,10,<10,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6026,1,Marie Curtis Park East Beach,33W,2020-07-04,10,<10,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6027,1,Marie Curtis Park East Beach,32W,2020-07-04,10,<10,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6028,1,Marie Curtis Park East Beach,31W,2020-07-04,10,<10,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6029,1,Marie Curtis Park East Beach,30W,2020-07-04,10,<10,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6030,2,Sunnyside Beach,23W,2020-07-04,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6031,2,Sunnyside Beach,17W,2020-07-04,20,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6032,2,Sunnyside Beach,18W,2020-07-04,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6033,2,Sunnyside Beach,21W,2020-07-04,10,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6034,2,Sunnyside Beach,19W,2020-07-04,10,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6035,2,Sunnyside Beach,20W,2020-07-04,10,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6036,2,Sunnyside Beach,22W,2020-07-04,90,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6037,1,Marie Curtis Park East Beach,29W,2020-07-03,60,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6038,1,Marie Curtis Park East Beach,33W,2020-07-03,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6039,1,Marie Curtis Park East Beach,32W,2020-07-03,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6040,1,Marie Curtis Park East Beach,31W,2020-07-03,30,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6041,1,Marie Curtis Park East Beach,30W,2020-07-03,110,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6042,2,Sunnyside Beach,23W,2020-07-03,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6043,2,Sunnyside Beach,17W,2020-07-03,170,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6044,2,Sunnyside Beach,18W,2020-07-03,50,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6045,2,Sunnyside Beach,21W,2020-07-03,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6046,2,Sunnyside Beach,19W,2020-07-03,50,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6047,2,Sunnyside Beach,20W,2020-07-03,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6048,2,Sunnyside Beach,22W,2020-07-03,180,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6049,1,Marie Curtis Park East Beach,29W,2020-07-02,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6050,1,Marie Curtis Park East Beach,33W,2020-07-02,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6051,1,Marie Curtis Park East Beach,32W,2020-07-02,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6052,1,Marie Curtis Park East Beach,31W,2020-07-02,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6053,1,Marie Curtis Park East Beach,30W,2020-07-02,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6054,2,Sunnyside Beach,23W,2020-07-02,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6055,2,Sunnyside Beach,17W,2020-07-02,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6056,2,Sunnyside Beach,18W,2020-07-02,40,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6057,2,Sunnyside Beach,21W,2020-07-02,10,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6058,2,Sunnyside Beach,19W,2020-07-02,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6059,2,Sunnyside Beach,20W,2020-07-02,10,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6060,2,Sunnyside Beach,22W,2020-07-02,50,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6061,1,Marie Curtis Park East Beach,29W,2020-07-01,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6062,1,Marie Curtis Park East Beach,33W,2020-07-01,30,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6063,1,Marie Curtis Park East Beach,32W,2020-07-01,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6064,1,Marie Curtis Park East Beach,31W,2020-07-01,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6065,1,Marie Curtis Park East Beach,30W,2020-07-01,40,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6066,2,Sunnyside Beach,23W,2020-07-01,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6067,2,Sunnyside Beach,17W,2020-07-01,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6068,2,Sunnyside Beach,18W,2020-07-01,10,<,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6069,2,Sunnyside Beach,21W,2020-07-01,30,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6070,2,Sunnyside Beach,19W,2020-07-01,10,<,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6071,2,Sunnyside Beach,20W,2020-07-01,40,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6072,2,Sunnyside Beach,22W,2020-07-01,40,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6073,1,Marie Curtis Park East Beach,29W,2020-06-30,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6074,1,Marie Curtis Park East Beach,33W,2020-06-30,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6075,1,Marie Curtis Park East Beach,32W,2020-06-30,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6076,1,Marie Curtis Park East Beach,31W,2020-06-30,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6077,1,Marie Curtis Park East Beach,30W,2020-06-30,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6078,2,Sunnyside Beach,23W,2020-06-30,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6079,2,Sunnyside Beach,17W,2020-06-30,50,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6080,2,Sunnyside Beach,18W,2020-06-30,70,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6081,2,Sunnyside Beach,21W,2020-06-30,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6082,2,Sunnyside Beach,19W,2020-06-30,80,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6083,2,Sunnyside Beach,20W,2020-06-30,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6084,2,Sunnyside Beach,22W,2020-06-30,10,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6085,1,Marie Curtis Park East Beach,29W,2020-06-29,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6086,1,Marie Curtis Park East Beach,33W,2020-06-29,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6087,1,Marie Curtis Park East Beach,32W,2020-06-29,30,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6088,1,Marie Curtis Park East Beach,31W,2020-06-29,170,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6089,1,Marie Curtis Park East Beach,30W,2020-06-29,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6090,2,Sunnyside Beach,23W,2020-06-29,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6091,2,Sunnyside Beach,17W,2020-06-29,20,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6092,2,Sunnyside Beach,18W,2020-06-29,10,<,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6093,2,Sunnyside Beach,21W,2020-06-29,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6094,2,Sunnyside Beach,19W,2020-06-29,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6095,2,Sunnyside Beach,20W,2020-06-29,10,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6096,2,Sunnyside Beach,22W,2020-06-29,10,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6097,1,Marie Curtis Park East Beach,29W,2020-06-28,10,<10,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6098,1,Marie Curtis Park East Beach,33W,2020-06-28,50,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6099,1,Marie Curtis Park East Beach,32W,2020-06-28,10,<10,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6100,1,Marie Curtis Park East Beach,31W,2020-06-28,10,<10,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6101,1,Marie Curtis Park East Beach,30W,2020-06-28,10,<10,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6102,2,Sunnyside Beach,23W,2020-06-28,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6103,2,Sunnyside Beach,17W,2020-06-28,20,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6104,2,Sunnyside Beach,18W,2020-06-28,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6105,2,Sunnyside Beach,21W,2020-06-28,10,<10,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6106,2,Sunnyside Beach,19W,2020-06-28,20,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6107,2,Sunnyside Beach,20W,2020-06-28,10,<10,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6108,2,Sunnyside Beach,22W,2020-06-28,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6109,1,Marie Curtis Park East Beach,29W,2020-06-27,30,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6110,1,Marie Curtis Park East Beach,33W,2020-06-27,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6111,1,Marie Curtis Park East Beach,32W,2020-06-27,10,<10,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6112,1,Marie Curtis Park East Beach,31W,2020-06-27,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6113,1,Marie Curtis Park East Beach,30W,2020-06-27,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6114,2,Sunnyside Beach,23W,2020-06-27,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6115,2,Sunnyside Beach,17W,2020-06-27,100,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6116,2,Sunnyside Beach,18W,2020-06-27,130,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6117,2,Sunnyside Beach,21W,2020-06-27,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6118,2,Sunnyside Beach,19W,2020-06-27,40,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6119,2,Sunnyside Beach,20W,2020-06-27,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6120,2,Sunnyside Beach,22W,2020-06-27,50,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6121,1,Marie Curtis Park East Beach,29W,2020-06-26,320,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6122,1,Marie Curtis Park East Beach,33W,2020-06-26,80,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6123,1,Marie Curtis Park East Beach,32W,2020-06-26,110,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6124,1,Marie Curtis Park East Beach,31W,2020-06-26,250,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6125,1,Marie Curtis Park East Beach,30W,2020-06-26,300,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6126,2,Sunnyside Beach,23W,2020-06-26,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6127,2,Sunnyside Beach,17W,2020-06-26,10,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6128,2,Sunnyside Beach,18W,2020-06-26,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6129,2,Sunnyside Beach,19W,2020-06-26,30,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6130,2,Sunnyside Beach,20W,2020-06-26,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6131,2,Sunnyside Beach,21W,2020-06-26,180,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6132,2,Sunnyside Beach,22W,2020-06-26,10,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6133,1,Marie Curtis Park East Beach,29W,2020-06-25,30,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6134,1,Marie Curtis Park East Beach,33W,2020-06-25,20,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6135,1,Marie Curtis Park East Beach,32W,2020-06-25,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6136,1,Marie Curtis Park East Beach,31W,2020-06-25,30,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6137,1,Marie Curtis Park East Beach,30W,2020-06-25,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6138,2,Sunnyside Beach,23W,2020-06-25,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6139,2,Sunnyside Beach,17W,2020-06-25,40,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6140,2,Sunnyside Beach,18W,2020-06-25,50,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6141,2,Sunnyside Beach,19W,2020-06-25,630,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6142,2,Sunnyside Beach,20W,2020-06-25,20,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6143,2,Sunnyside Beach,21W,2020-06-25,60,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6144,2,Sunnyside Beach,22W,2020-06-25,60,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6145,1,Marie Curtis Park East Beach,29W,2020-06-24,470,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6146,1,Marie Curtis Park East Beach,33W,2020-06-24,610,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6147,1,Marie Curtis Park East Beach,32W,2020-06-24,560,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6148,1,Marie Curtis Park East Beach,31W,2020-06-24,500,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6149,1,Marie Curtis Park East Beach,30W,2020-06-24,330,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6150,2,Sunnyside Beach,23W,2020-06-24,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6151,2,Sunnyside Beach,17W,2020-06-24,130,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6152,2,Sunnyside Beach,18W,2020-06-24,120,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6153,2,Sunnyside Beach,19W,2020-06-24,150,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6154,2,Sunnyside Beach,20W,2020-06-24,210,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6155,2,Sunnyside Beach,21W,2020-06-24,200,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6156,2,Sunnyside Beach,22W,2020-06-24,200,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6157,1,Marie Curtis Park East Beach,29W,2020-06-23,90,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6158,1,Marie Curtis Park East Beach,33W,2020-06-23,50,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6159,1,Marie Curtis Park East Beach,32W,2020-06-23,210,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6160,1,Marie Curtis Park East Beach,31W,2020-06-23,150,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6161,1,Marie Curtis Park East Beach,30W,2020-06-23,60,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6162,2,Sunnyside Beach,23W,2020-06-23,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6163,2,Sunnyside Beach,17W,2020-06-23,130,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6164,2,Sunnyside Beach,18W,2020-06-23,190,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6165,2,Sunnyside Beach,19W,2020-06-23,670,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
6166,2,Sunnyside Beach,20W,2020-06-23,460,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
6167,2,Sunnyside Beach,21W,2020-06-23,260,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
6168,2,Sunnyside Beach,22W,2020-06-23,260,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
6169,1,Marie Curtis Park East Beach,29W,2020-06-22,80,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
6170,1,Marie Curtis Park East Beach,33W,2020-06-22,200,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
6171,1,Marie Curtis Park East Beach,32W,2020-06-22,230,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
6172,1,Marie Curtis Park East Beach,31W,2020-06-22,200,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
6173,1,Marie Curtis Park East Beach,30W,2020-06-22,130,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
6174,2,Sunnyside Beach,23W,2020-06-22,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
6175,2,Sunnyside Beach,17W,2020-06-22,150,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
6176,2,Sunnyside Beach,18W,2020-06-22,140,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
6177,2,Sunnyside Beach,19W,2020-06-22,310,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
